current_frame,Angle1,Angle2,Angle3,Angle4
545,154.77,161.2,99.75,99.95
546,158.7,166.04,103.62,101.09
547,161.34,169.7,102.07,102.22
548,162.61,170.86,105.25,102.03
549,163.57,172.83,100.23,102.96
550,165.05,172.87,100.48,105.07
551,167.26,175.15,99.2,101.88
552,169.09,175.25,102.04,104.85
553,170.03,175.29,102.12,104.02
554,170.09,175.28,104.11,101.84
555,171.15,177.49,102.11,102.85
556,173.08,177.57,105.01,105.19
557,171.07,177.54,102.11,102.86
558,171.26,177.56,100.03,102.93
559,171.14,177.6,102.11,105.32
560,171.24,179.68,102.1,104.05
561,171.24,179.72,102.15,104.13
562,173.13,178.59,100.93,102.38
563,174.08,177.95,103.84,105.31
564,174.1,179.18,101.86,104.1
565,172.11,177.92,100.98,106.01
566,169.07,179.81,102.07,104.16
567,171.16,179.24,103.03,104.16
568,169.19,178.17,104.05,104.51
569,173.01,178.2,105.85,104.53
570,168.96,178.68,104.02,104.15
571,168.92,179.76,102.02,105.29
572,168.83,177.62,102.08,103.45
573,167.87,178.74,100.11,106.04
574,165.94,173.12,103.28,102.28
575,167.68,171.89,102,103.64
576,167.85,169.8,102.03,101.95
577,167.87,169.67,102.18,103.13
578,166.58,169.66,100.22,102.14
579,162.35,167.17,97.23,102.78
580,161.35,167.01,101.01,102.61
581,157.24,164.73,100.25,101.65
582,156.59,163.4,100.23,101.42
583,156.77,163.06,100.46,101.12
584,155.47,159.82,100.22,100.52
585,153.52,160.82,97.27,100.34
586,151.93,158.43,99.19,100.27
587,150.17,158.46,98.13,100
588,147.83,152.85,97.18,97.18
589,142.18,149.83,92.58,97.85
590,138.04,149.55,91.37,95.52
591,137.43,144.18,91.28,93.35
592,133.43,140.52,88.05,90.91
593,130.37,138.33,86.61,89
594,129.04,136.03,88.95,91.4
595,121.93,135.18,83.33,89.31
596,117.73,130.47,82.17,90.08
597,116.73,126.83,81.78,88.97
598,115.89,125.38,81.05,89.49
599,113.34,124.99,80.71,89.14
600,110.87,122.86,79.78,88.26
601,105.57,121.9,77.08,90.43
602,99.16,115.89,75.11,88.53
603,97.48,109.1,74.33,88.51
604,96.21,106.43,73.78,85.02
605,90.2,103.64,70.77,86.78
606,89.2,98.33,75.34,89.67
607,88.63,96.53,71.15,88.46
608,88.09,96.54,72.97,87.93
609,84.14,94.87,71.17,84.04
610,79.7,89.54,73.14,85.6
611,82.47,85.1,71.23,83.5
612,81.61,82.92,67.66,83.49
613,76.98,82.78,68.25,82.43
614,74.24,81.09,67.48,82.35
615,72.41,79.74,68.42,83.65
616,70.81,79.13,69.01,81.33
617,70.15,78.16,66.12,78.16
618,67.39,77.24,64.83,79.21
619,68.39,73.81,66.99,83.23
620,68.42,75.41,69.04,83.73
621,68.51,80.8,67.78,80.27
622,68.84,77.15,67.75,80.87
623,70.58,80.95,68.31,80.17
624,71.82,81.11,69.23,82.83
625,75.57,82,67.78,77.01
626,76.12,80.69,71.94,77.25
627,78.29,82.63,70.54,80.63
628,78.29,85.22,67.03,82.43
629,84.17,90.86,72.49,81.25
630,88.8,91.32,73.3,81.31
631,94.47,98.92,75.39,84.62
632,99.94,106.33,74.29,88.08
633,102.92,112.1,75.56,89.85
634,109.54,117.48,75.21,90.26
635,114.22,121.33,81.19,88.43
636,122.13,131.93,89.8,94
637,131.96,145.66,94.58,102.55
638,140.03,154.02,108.59,120.49
639,154.93,161.14,131.04,125.1
640,163.48,173.09,134.01,139.52
641,171.16,176.62,141.56,161.17
642,176.65,175.6,135.04,146.02
643,179.09,173.2,142.28,146.98
644,173.75,177.81,136.13,140.73
645,171.43,178.88,139.35,143.12
646,166.58,177.82,136.81,135.87
647,166.18,177.81,137.14,137.96
648,165.11,179.94,137.05,139.56
649,168.43,176.62,137.8,135.32
650,168.31,176.61,136.71,131.79
651,167.07,177.92,135.2,135.45
652,167.24,177.99,133.81,133.72
653,169.37,177.97,134.65,131.86
654,168.47,176.89,132.27,130.77
655,172.75,178.85,131.18,132.79
656,168.72,177.92,127.96,137
657,170.78,178.86,130.18,137.46
658,172.85,176.76,134.09,133.9
659,167.5,179.92,127.95,128.81
660,168.64,178.94,128.65,133.2
661,169.93,178.95,128.84,134.15
662,168.57,179.02,132.93,135.39
663,168.95,176.6,127.75,136.69
664,168.63,179.86,133.84,128.34
665,168.86,175.69,133.56,132.39
666,167,172.29,135,118.28
667,163.26,162.64,129.65,103.79
668,148.26,158.86,105.24,99.95
669,138.36,153.46,99.28,95.61
670,126.8,154.67,93.03,92.36
671,122.55,140.11,89.1,90.3
672,121.32,129.86,87.33,87.22
673,114.52,125.66,83.27,91.19
674,111.56,122.89,84.34,85.8
675,107.67,115.28,85.55,87.98
676,104.2,115.45,81.49,86
677,100.2,110.53,82.94,82.35
678,94.79,106.11,78.29,84.17
679,91.3,105.9,81.21,86.91
680,89.46,103.31,80.1,83.67
681,85.71,99.16,77.12,84.06
682,83.92,95.01,79.65,82.57
683,80.61,90.84,78.81,85.7
684,76.61,89.07,75.11,81.84
685,76.8,88.18,78.33,84.13
686,73.62,87.31,75.11,85.05
687,73.29,87.25,76.55,81.35
688,73.6,80.62,76.25,81.86
689,73.03,77.23,77.02,80.86
690,71.94,75.66,76.26,85.34
691,70.1,77,73.41,79.77
692,69.2,74.85,75.72,80.27
693,69.75,75.91,76.2,78.66
694,70.02,74.34,75.4,80.79
695,71.1,75.19,76.22,80.31
696,71.13,74.04,74.88,80.12
697,71.97,74.91,75.64,77.05
698,72.71,78.23,74.31,80.72
699,73.66,81.48,76.19,75.39
700,75.25,82.16,76.55,77.63
701,76.52,82.67,78.34,81.88
702,78.6,82.87,75.83,79.32
703,79.52,83.89,76.28,80.24
704,82.25,88.46,78.3,79.79
705,85.42,90.56,79.72,78.91
706,88.27,93.65,78.09,84.51
707,87.65,101.85,77.81,83.61
708,91.29,111.62,80.11,85.85
709,97.77,107.47,80.85,86.23
710,100.44,109.57,81.71,88.89
711,105.98,114.68,83.44,86.28
712,111.23,118.62,85.45,90.78
713,113.33,118.52,89.32,86.53
714,114.94,122.8,86.03,90.26
715,117.22,128.97,88.35,88.97
716,120.19,136.95,88.96,88.8
717,126.57,140.54,92.67,90.23
718,131.07,142.68,93.54,89.7
719,131.8,145.51,94.4,91.59
720,135.89,147.61,95.27,91.57
721,138.55,153.33,94.48,91.09
722,147.03,156.6,102.13,97.24
723,150.96,156.96,101.84,95.68
724,153.61,160.17,107.75,100.05
725,156.57,169.57,105.7,102.43
726,160.47,168.59,105.24,100.64
727,164.17,168.61,107.01,100.59
728,167.64,172.08,106.74,101.65
729,170.71,172.08,106.89,101.52
730,172.73,174.6,108.99,103.02
731,170.48,174.34,108.94,102.78
732,171.81,174.35,108.94,102.7
733,171.78,174.29,108.98,102.68
734,172.78,174.26,110.82,102.62
735,173.69,173.21,110.78,101.54
736,173.7,173.39,110.78,100.94
737,173.79,173.24,108.16,100.78
738,174.86,173.42,110.03,100.96
739,174.9,173.29,107.63,100.83
740,174.95,173.41,108.9,101.6
741,174.92,175.27,108.87,101.8
742,172.94,173.23,105.98,100.84
