current_frame,Angle1,Angle2,Angle3,Angle4
312,165.74,169.06,123.9,128.87
313,166.11,172.27,126.07,134.89
314,163.89,172.02,128.86,133.14
315,166.34,171.5,123.49,119.85
316,168.08,173.56,121.31,115.19
317,166.72,168.4,126.14,116.29
318,165.0,177.51,116.66,120.46
319,161.5,174.11,110.98,117.68
320,163.04,174.26,107.47,110.96
321,164.6,177.94,104.63,116.43
322,164.4,179.93,110.03,129.16
323,166.15,179.71,106.09,121.74
324,164.68,177.64,107.49,121.97
325,164.47,178.71,110.33,127.33
326,164.18,179.06,112.58,128.21
327,164.1,179.18,112.63,128.19
328,169.42,175.17,110.42,123.61
329,172.53,175.34,111.86,118.16
330,167.83,173.44,109.27,115.32
331,172.71,175.15,110.76,113.31
332,178.53,172.79,114.41,108.97
333,174.44,172.83,113.45,109.03
334,177.89,175.29,111.09,109.92
335,177.94,175.3,111.02,106.42
336,178.0,174.95,111.13,115.87
337,179.66,178.97,111.13,122.1
338,178.47,176.98,117.14,119.77
339,177.09,174.91,115.59,121.54
340,179.65,173.23,115.34,120.17
341,179.65,172.9,115.42,122.05
342,178.55,174.85,117.06,112.93
343,179.68,175.27,115.35,119.26
344,179.64,175.5,113.75,120.48
345,176.38,175.08,113.69,119.15
346,179.47,174.81,112.46,112.88
347,176.8,174.87,111.51,112.94
348,174.41,169.13,110.76,108.94
349,175.98,173.03,110.71,112.46
350,179.51,175.05,115.26,119.2
351,175.96,174.75,110.71,113.02
352,172.87,176.93,109.23,116.94
353,171.2,175.35,109.22,116.6
354,170.94,177.28,108.9,117.26
355,172.54,175.47,108.83,117.31
356,172.78,177.14,109.2,123.33
357,171.18,175.09,111.92,119.12
358,172.63,175.23,107.51,116.38
359,172.55,175.11,107.43,113.31
360,172.54,175.22,111.62,113.62
361,176.09,176.65,111.89,113.29
362,176.04,175.29,111.87,117.17
363,174.22,173.12,110.17,109.74
364,172.54,174.7,110.14,115.88
365,174.08,173.12,110.2,116.03
366,171.2,171.74,108.79,114.41
367,172.58,175.42,110.19,113.9
368,169.24,175.35,107.31,113.93
369,172.57,175.33,110.25,121.15
370,172.56,175.19,108.98,113.8
371,169.22,171.42,107.3,116.03
372,169.17,173.28,105.82,110.09
373,169.19,174.85,105.75,116.76
374,169.43,173.33,107.54,113.3
375,172.51,175.21,111.67,117.13
376,169.16,173.03,110.11,123.93
377,172.53,175.09,111.77,120.18
378,172.46,175.14,108.97,117.08
379,172.53,173.08,109.01,116.04
380,169.12,173.38,107.2,113.34
381,169.12,173.38,107.2,113.34
382,169.15,171.82,109.96,118.58
383,169.11,171.75,107.1,115.41
384,170.54,173.04,108.55,118.87
385,167.46,173.61,108.33,117.35
386,167.45,175.24,108.35,120.39
387,167.43,175.72,107.09,124.9
388,169.03,175.61,109.84,128.02
389,167.76,170.01,107.36,117.4
390,167.6,171.93,107.51,122.14
391,164.02,178.44,108.27,137.22
392,164.31,179.86,105.86,139.9
393,162.62,179.93,105.91,139.21
394,162.37,178.61,105.73,132.0
395,160.37,176.79,106.41,134.96
396,160.35,173.57,104.94,134.47
397,160.77,165.84,102.69,130.62
398,158.74,169.8,104.07,130.21
399,157.25,173.24,102.68,132.35
400,150.34,167.64,99.44,127.52
401,149.82,167.64,104.73,132.68
402,145.28,169.01,100.75,126.63
403,138.32,165.62,97.67,126.68
404,136.79,165.93,94.09,128.47
405,132.16,169.2,93.06,127.3
406,132.13,165.67,92.53,128.81
407,129.2,172.96,91.1,125.48
408,128.48,171.35,91.08,123.07
409,127.64,168.94,90.93,123.61
410,124.54,164.78,90.85,127.26
411,122.11,162.45,93.68,124.9
412,119.41,163.6,94.35,121.99
413,119.48,161.44,93.69,121.77
414,118.48,157.81,93.7,122.83
415,118.38,164.8,93.57,123.14
416,118.46,165.02,92.8,121.12
417,119.31,165.02,90.92,121.12
418,113.3,165.02,90.4,121.12
419,113.59,155.73,90.59,126.1
420,112.46,158.76,92.28,127.33
421,111.43,156.89,92.18,117.51
422,104.58,155.54,87.99,124.75
423,104.79,153.37,86.82,121.55
424,103.49,152.17,88.51,117.58
425,102.33,149.78,89.34,121.56
426,99.28,152.59,87.06,122.56
427,102.24,146.51,87.54,123.41
428,102.14,146.78,87.39,116.25
429,98.1,154.14,90.55,120.76
430,99.07,155.29,86.01,121.08
431,96.77,154.56,92.82,126.22
432,95.47,152.58,91.72,118.99
433,91.21,161.24,80.84,119.6
434,89.65,152.63,85.15,121.41
435,85.92,156.97,86.53,119.53
436,85.5,152.9,86.6,123.42
437,84.13,155.34,85.2,121.65
438,83.93,155.31,86.5,123.59
439,83.83,155.57,88.57,121.76
440,84.21,145.08,84.68,119.24
441,85.5,149.44,82.91,116.71
442,83.04,145.3,84.52,113.64
443,81.73,147.23,86.22,113.36
444,83.1,144.15,89.97,117.01
445,84.19,148.97,87.12,117.68
446,82.81,141.26,86.03,120.27
447,82.83,138.25,88.8,120.18
448,84.25,139.0,87.63,116.93
449,85.77,139.93,87.24,123.59
450,85.86,139.96,90.01,122.35
451,84.19,134.28,80.57,124.14
452,86.96,136.58,88.69,122.08
453,88.46,137.61,92.6,122.38
454,90.07,145.61,85.35,121.33
455,93.83,145.56,83.69,120.16
456,93.9,145.53,83.66,125.83
457,94.13,147.94,88.86,124.87
458,94.19,148.19,88.79,123.7
459,97.94,152.31,90.28,124.84
460,99.2,152.11,90.23,119.38
