current_frame,Angle1,Angle2,Angle3,Angle4
540,178.26,172.97,152.08,149.12
541,178.0,174.71,149.93,144.69
542,179.94,171.07,147.93,140.94
543,178.49,171.3,100.79,142.46
544,176.54,171.02,136.87,144.61
545,171.08,172.68,147.2,146.67
546,169.78,174.47,155.39,153.22
547,165.83,169.39,141.38,144.95
548,167.26,160.72,145.37,143.06
549,168.43,143.15,141.1,131.05
550,160.0,138.67,127.28,128.38
551,158.62,138.41,136.17,125.29
552,162.02,133.45,136.26,124.62
553,162.1,133.24,138.32,129.05
554,152.41,129.05,134.28,123.33
555,146.46,125.79,129.08,124.09
556,152.14,121.44,127.71,122.25
557,145.33,116.95,134.04,120.4
558,148.5,114.47,128.32,117.23
559,143.12,113.6,128.94,118.54
560,135.58,108.1,130.54,116.9
561,133.57,111.04,123.92,116.45
562,136.6,109.21,126.13,114.88
563,137.16,101.92,122.61,110.52
564,125.9,102.56,115.78,112.38
565,128.99,98.96,128.65,113.81
566,130.47,101.08,123.69,116.45
567,123.68,99.59,123.84,116.8
568,111.36,98.95,114.53,115.38
569,118.17,93.95,125.41,116.86
570,114.62,93.42,121.79,112.26
571,106.91,97.22,107.79,112.99
572,107.18,95.43,119.71,110.22
573,107.07,92.58,121.59,110.1
574,99.36,93.65,116.7,111.89
575,105.1,93.5,119.63,111.92
576,91.98,90.77,117.71,112.03
577,92.35,88.11,125.17,112.96
578,94.11,86.18,122.88,115.69
579,79.81,96.4,104.78,109.59
580,81.54,90.96,110.83,110.21
581,82.96,90.9,107.47,107.69
582,79.42,93.49,110.12,110.51
583,89.73,92.68,118.17,110.42
584,88.58,92.5,122.28,110.44
585,87.84,85.65,121.6,106.62
586,89.5,94.57,120.3,109.71
587,87.83,86.89,124.36,112.06
588,86.3,83.86,114.19,111.85
589,91.69,88.2,121.43,116.85
590,98.83,86.03,113.84,113.57
591,96.73,88.37,117.05,116.94
592,128.32,89.4,116.48,114.93
593,121.61,88.92,111.75,117.44
594,110.36,90.55,123.19,114.11
595,113.51,88.55,120.94,117.63
596,100.32,92.52,110.89,110.5
597,84.07,92.84,112.33,115.71
598,122.36,94.37,125.64,115.34
599,90.34,94.97,108.41,112.1
600,93.35,92.99,114.59,115.85
601,91.09,91.35,113.39,111.39
602,99.8,95.48,118.59,113.45
603,124.97,95.67,108.38,112.75
604,108.14,95.53,113.4,107.95
605,103.88,93.54,115.33,111.39
606,104.48,98.73,113.88,111.74
607,105.25,100.54,111.83,107.59
608,108.2,103.09,113.77,108.27
609,114.81,104.9,109.6,111.11
610,114.83,104.29,116.45,113.8
611,119.05,107.76,115.75,118.58
612,116.61,110.86,113.33,116.85
613,118.42,115.49,109.55,115.61
614,118.96,113.71,110.17,111.13
615,120.43,113.74,111.79,113.87
616,118.81,116.65,114.84,116.21
617,121.44,121.58,109.99,114.59
618,123.54,124.44,113.35,118.3
619,119.67,118.69,111.03,117.07
620,121.96,130.91,113.09,116.97
621,123.64,132.19,102.74,117.01
622,125.44,135.49,104.68,125.56
623,127.54,134.49,113.89,125.7
624,123.45,139.33,110.4,127.75
625,127.52,137.33,108.12,122.29
626,130.6,139.44,101.44,120.82
627,130.6,139.34,106.42,119.56
628,138.03,139.6,111.41,127.68
629,131.75,143.35,98.58,118.61
630,130.99,141.9,97.0,107.14
631,141.06,144.65,94.43,110.9
632,149.34,146.0,95.47,111.11
633,146.21,145.97,107.26,112.32
634,151.87,147.48,100.53,112.55
635,151.82,150.07,94.99,105.2
636,156.31,149.25,86.06,110.36
637,152.23,151.13,100.41,108.74
638,151.46,154.31,100.43,111.92
639,173.51,154.3,92.0,116.38
640,155.7,156.11,95.88,118.56
641,161.57,156.86,90.84,114.61
642,164.17,157.96,104.67,112.8
643,174.07,163.29,107.12,114.69
644,168.9,165.44,109.53,116.53
645,174.25,164.93,121.5,122.54
646,172.52,163.95,113.01,116.54
647,176.35,165.58,103.11,119.33
