current_frame,Angle1,Angle2,Angle3,Angle4
550,96.45,86.85,86.16,93.36
551,95.54,86.15,88.49,91.73
552,92.06,85.82,93.06,88.24
553,90.66,85.79,81.74,85.66
554,89.02,85.67,85.46,85.61
555,82.55,83.2,89.31,87.54
556,82.03,84.4,94.93,93.48
557,93.08,82.99,93.3,89.07
558,88.58,80.96,86.75,83.89
559,100.58,78.12,94.52,86.33
560,113.65,80.61,96.95,87.79
561,97.56,89.92,75.95,89.72
562,119.08,86.76,91.88,94.49
563,116.67,87.13,95.05,90.47
564,120.97,87.31,93.73,86.82
565,104.0,88.8,93.59,93.02
566,125.86,93.96,95.65,94.54
567,106.45,94.0,81.46,90.16
568,107.59,94.91,83.72,84.05
569,114.74,97.56,92.92,87.78
570,120.0,96.7,93.77,90.22
571,115.85,99.24,94.18,92.64
572,106.05,101.9,85.68,90.14
573,112.98,104.53,79.6,94.17
574,116.74,106.08,90.83,94.24
575,116.71,110.71,88.2,93.28
576,121.65,108.6,89.16,92.24
577,117.57,117.84,86.48,95.05
578,129.08,115.78,88.43,94.47
579,132.12,120.3,87.67,99.34
580,138.11,122.51,95.98,99.33
581,139.54,134.42,89.47,99.04
582,146.43,136.08,105.23,95.55
583,146.65,140.25,88.11,106.63
584,147.25,143.8,91.69,109.76
585,150.41,148.29,90.46,117.71
586,151.93,150.21,88.29,120.44
587,157.9,155.41,99.1,120.43
588,174.69,164.15,113.3,123.01
589,177.41,174.71,109.59,128.6
590,174.9,176.51,110.94,135.02
591,174.97,179.93,103.98,131.91
592,178.48,179.78,98.3,127.26
593,178.39,178.24,90.18,130.65
594,179.55,178.27,109.2,130.82
595,169.7,178.28,120.2,135.06
596,173.57,178.34,121.17,135.19
597,173.55,178.36,121.13,132.66
598,171.92,178.42,130.63,135.07
599,174.16,178.31,122.07,138.29
600,176.14,176.69,127.96,139.04
601,178.11,176.66,114.91,139.05
602,178.09,176.48,114.94,143.26
603,176.73,176.42,112.06,143.23
604,179.8,176.5,118.58,143.24
605,179.56,174.77,125.66,139.07
606,177.44,174.76,138.34,138.92
607,176.75,174.61,128.25,140.67
608,176.75,174.67,119.84,138.87
609,176.71,174.72,125.5,138.93
610,178.32,174.84,120.98,138.95
611,178.28,174.78,125.64,138.88
612,178.43,176.51,135.01,143.27
613,177.67,176.49,137.78,143.38
614,177.79,176.48,135.54,145.21
615,178.48,176.52,132.68,143.38
616,179.56,176.5,134.6,143.31
617,178.35,176.57,134.96,143.4
618,178.35,176.42,137.72,145.18
619,179.98,176.48,124.9,141.11
620,177.93,176.42,126.68,141.16
